sentence_id	sentence	locale	reason
6efb04926992cf599b63d009fdef7bf4cf093a15b07a50eb911448413b456f19	Idime nawa'dwa ni dilo ra kilambo chimu.	en	sc-different-language
6f50be55bc7114a53915b4d7fe4f2fea8b45c3dfa19129aa179d33512a0a9587	Mseke liw'a nguw'o rake.	en	sc-different-language
706ec061d1b9f6e00d915962841018fb54097e98d8423f4d0b8880958e8df569	Ni w'uchilu ghwaw'emsera.	en	sc-different-language
70a5b87d4fb508c4e7964b7e0009a2950c8e59069ab9cd73091519fc737915cd	Wocha chura madumbu itana.	en	sc-different-language
70cd55c9c58fdf9313d5859c2ef19776741cf00aac750c0fed1933dc252494ba	W'arama rama sa ngache ngoo.	en	sc-different-language
71001fda3b02415af62833e333872d69a228c6974ea51371feb188d297fdb4f9	Wodeka ubwagho ni w'andu.	en	sc-different-language
71122ea4df782f2603bc81aa5f0159bcea1e85a454aa0cf300616bf2272dd442	Vua yaw'ew'inyia ndew'iw'einga.	en	sc-different-language
712111755fbd7036e4886c85583dfd18e698544dfabc872905b19099f4c0ec32	Wadukwa ni dilo tayari.	en	sc-different-language
7153a0a03bada41a64b4faf6b01bc07846d951bea4e76bc588fecb3ea596132b	Wadapoilwa ni waghenyi.	en	sc-different-language
715ac8c59cf58f733b794c63819967928a4e4be9dd3ef633fcde01d18bf8cbbe	W'eagha nicha kweli.	en	sc-different-language
71b731e8a2bc4e1d0c8dd555fcc1195c3a1e59af600993ede96f3136b83d269a	Wadarika w'andu w'aw'o masakenyi.	en	sc-different-language
71bdf2d1e06e0db9bbfb0022337ad5dee1d890640b8e094550ab149e1d5da579	Mwadeka putu.	en	sc-different-language
71cfc006e13c91829c6f22f35bededf926ec4f4402e9fb8aedbbc6155239c7eb	Sighana kwaw'eskira Ani .	en	sc-different-language
7209a271b103db7a2ce21bb541d0a544ef0c0254aa4da9d50bbb02b01236d129	W'akaya maranu na ng'ombe raw'o	en	sc-different-language
71122ea4df782f2603bc81aa5f0159bcea1e85a454aa0cf300616bf2272dd442	Vua yaw'ew'inyia ndew'iw'einga.	en	sc-different-language
712111755fbd7036e4886c85583dfd18e698544dfabc872905b19099f4c0ec32	Wadukwa ni dilo tayari.	en	sc-different-language
7153a0a03bada41a64b4faf6b01bc07846d951bea4e76bc588fecb3ea596132b	Wadapoilwa ni waghenyi.	en	sc-different-language
715ac8c59cf58f733b794c63819967928a4e4be9dd3ef633fcde01d18bf8cbbe	W'eagha nicha kweli.	en	sc-different-language
72203877c9e97a8eb075e3862e8545d042b66291d868f79df0990aad43553cb7	Na w'ushauri ghwaw'o ni ghow'unja w'andu nanyuma.	en	sc-different-language
72434bdcb8700425f7442f0c3e433e9106845d0e651748e62c33b63abe74af58	Ujha mwana uredaa mariw'a woghala.	en	sc-different-language
725e9f0e33dd7421592d0c63d43ccf9a6f5846f896f9cd2eb33d253c54f89c14	Nacha nakio nikadeka.	en	sc-different-language
72946f5bcdfcfbc6ac75336e8cad3e5504b711eaee0771277d944aeb2f73eced	Nikavui na hao w'ele?	en	sc-different-language
72203877c9e97a8eb075e3862e8545d042b66291d868f79df0990aad43553cb7	Na w'ushauri ghwaw'o ni ghow'unja w'andu nanyuma.	en	sc-different-language
74311c04c62e397cef2d7d5be2951566d9982d7913067b695ed8836b42455d1d	Msew'ineke w'ulalo gha malagho gha kisha.	en	sc-different-language
7538fe691c1920dbcd0ae273de22b11a5ae4715aebe30a7c47166cc594601e98	Simanyire ngera woko mzaw'o.	en	sc-different-language
75c6630078c4b6f0480cf38db4d3e6d7d8e2f4aa25c1a575bcc5f692c4bba039	Wondacha mzinyi w'andu w'ezoya ngemi.	en	sc-different-language
76dd2dd45eb398630d64bcfd7435e7f53146347212322d72248f033109395d47	W'eko w'andu w'ipangagha kubwagha w'andu duu.	en	sc-different-language
76e578111c486d616eca75f34fea5088f9b51f3e7683648e06ad33a0a5a2fb95	Mkakaneka w'andu ghuwo msemneke ra marashi.	en	sc-different-language
77b7af202587e5ec2e51251e2a356b09337a40d7c00844fa323c2bff03c7dce5	Kafwani ndew'iw'onane.	en	sc-different-language
77edb97470b0669b45c323555a4e88f90912117e4bbf83ca1f1121accc13972a	W'eka w'andu mpaka huw'u ndew'iichi ngelo.	en	sc-different-language
781ec9557bc5b6f85cfe06cd43c09eb9731d0bf927c2e98375e920029524f16e	Ukaghusha wadaghona sa kichula.	en	sc-different-language
78232cf044e2da1daa9c4b67b657822ab67260728e1ac0bae3b79c113ec1b2e1	Wadafuma kwaw'o ijha saa ukunde.	en	sc-different-language
783c0fb1c38015d22c4296da1567f5fdaa0e7470390556235ad3c2ba0f0747a5	W'aw'eenda ajhe w'ezerelo w'iende.	en	sc-different-language
78d63e25955a3d2b593ffbf7782044223ec79234e325cba248a2bcf75e64607b	Wadapoilwa ni mzaw'o zaidi.	en	sc-different-language
7932bd39e08f4bfa673ab6cf2216d1691f1904cd04dcb026afcfd0781b278d1b	Vipughi vaw'o vadaka ve logha.	en	sc-different-language
793e159f7c17d5a3504893c4e81d9d658252e9c1fbde038acbd5d5c6e60da2c6	W'asinda w'ingwa choki.	en	sc-different-language
79b5ae3047863e1f3e6f43a49385198c104bfc7811992b4ce33a754d591d9d64	Indoko diende diw'ose kwaw'o.	en	sc-different-language
79b611ac49767014bbcd69b853676a9516fee0278d107bd78e612eeba42fe81f	Weenda wikalemwa ni malagho gha hujha muzi.	en	sc-different-language
7a08d10d0efc0e3c9740c6ecbc5bb1d8f144f1d8408647878bce80be07248ff7	Enda kudumbuo vitunguo.	en	sc-different-language
7a73d234ee7134befc135e489426b4bca8821e549b50f4ace1be3f84ff5c2b59	Nguw'o yake yemfwana Loli Loli.	en	sc-different-language
7b058a8987874c95ad1e2de67a2a870bd86b470b42dfc5f0aa499ad82f82224f	Wadamduka sa kidasi.	en	sc-different-language
7b34850fb257bc405775121960cdb336872c6bf2498269a4c4e1e1677fd08a97	Mwana ukaenda kunywa kumnughe.	en	sc-different-language
7c3496596edbe111de2f66738593146c81aff174ec30374ae71ae1613bdcfa39	Shoma chuo cha kuela.	en	sc-different-language
7c4410910d7c245493d7bb48394a57ce045550668b17360572d099a6c3914a53	W'andu weturusa wambao ndew'ipoie.	en	sc-different-language
7c8624a4053808d27f9eb567bbb2beb45340b7eb5c024229796cdb393a34cdcb	Maw'ow'a waghalie na sere.	en	sc-different-language
7db695b7f257ef63ee7b6c9447e2952905aaf1392e597ab362ac42d1b5e9ef04	Dalomba iro mbogha riko aho.	en	sc-different-language
7ea37841526a6c8e0a7f9764678acf69dc7b04d5ddbc2770d1a58913b7fed28a	Aw'a w'ana w'ikaenfa mbuw'enyi w'adaghusha.	en	sc-different-language
8036143f82ec01ffc3b0b785b12a047db7a40c10d998ca4b4f6025596e196284	Kakaoghosha nguw'o kuoghoshe naighu na nandenyi.	en	sc-different-language
80c5a682798bdda825cfc9104a1a44c310863a34fbe2239794e967277a357b21	Oghosia mpaka ukaghaluka putu.	en	sc-different-language
833da215f9bd2a6d25487eb2d5fa2d5a99c36a915a93fb75af10d98551b42190	Mazozo ghachua shighadi mpaka nyumbenyi.	en	sc-different-language
83954f111944bf93d170e30eb07368b74ea7ee6bf7395aa2ad51726e1e930889	W'akaya maranu na ng'ombe raw'o.	en	sc-different-language
83ce3fd01b981e7d02f40a0805f90cd5ee1d1d2411e14c8ef0b7ee7518e62507	Maghembe ghaw'o ni mawishi.	en	sc-different-language
843decd61a68b68b08389f4cd67e51df331d40c19c849a55fe3ad1062f458fce	W'andu w'emara w'andu kinyume ndew'ipoie.	en	sc-different-language
84633da5ea9800bbed6585db322538e8917a4c9408dc9f3939725d48eff8fe20	W'andu w'aw'ika isoka modonyi vua iseche.	en	sc-different-language
86956b73f2457eca9c1744d6b49726aef3c366215c1103ed4b50d1436bf2c6b2	Wodeghorelwa w'uloli na ukaghenda.	en	sc-different-language
86cc95fe0ccda985a95029f8064594c68f3cff6ab8ed991835d2ef2d3c816baf	Wamtesia kuduka kidasi cha mfu.	en	sc-different-language
87d29025aabaeba955875b3c448601d9750ab08436692cf10f8fc3f49aeeae51	Wadaw'ika mswara ghose putu.	en	sc-different-language
8851fd51bb537b6d499b8a0e2277a2c27bc37ec12a86f0ae32d0860cce501402	Waanika nguw'o kambenyi ela yaw'uya ndini.	en	sc-different-language
887a5a8432097d4ce15a69232291cc417bed1c609f728a4f7b6d8823b9fd2b71	W'eagha nyumba yawo w'eni.	en	sc-different-language
88a3fc1a27902c7320a34984aa7a4b9b857770282b35639acb81f2dea940fd0a	Mwakwanya ivu irikonyi.	en	sc-different-language
88a571ed52519a8979a4af9969578d83416ddc61ad03e5ef8fb793ce770efab7	Ajhe mgondinyo Koko na mbande.	en	sc-different-language
88f39bbeda8c77f90fb807722e0e5e30055e130210e0d80e4560cc7bbacae260	Masa razerwa rirashe vu.	en	sc-different-language
8932a86da6a0fde478f499150de7c32195096bc3905c034c567be7c98b4bc70d	Ngache ikaonga mariw'a mengi yavimba vichoi.	en	sc-different-language
89cbb08396eb70efb8f623af31aee910f96825102fc32e4fc0309f228fb205f4	Idimee w'edew'adwa w'ikilogha gii.	en	sc-different-language
8a002d32df43f296b60170b9323524064a970b637c1415956b2776b62250ee83	Hei hva kan jeg hjelpe deg med idag? 	en	sc-different-language
8a57f070aabc103d987e928c67aa814f61e0b36ce538847b901aa8647390226f	W'eghuya marashi ngenuka nicha.	en	sc-different-language
8a7ab11cf1344ce96d012697062bba5205a6fede59391d3b406e5d182af32e00	Waleghwa maw'unganga agha w'anekwa.	en	sc-different-language
8accbfe83cf117c664b1afd0002c9dd88cb266215f9a7ea4458f67a891792c6f	Madu ghake gheingilwa ni safu.	en	sc-different-language
8ae642643189db00258df909b6afbd6a1e876ae423678dbb2b53cfd35f500716	Kwaw'edafuna kii mwanidu?	en	sc-different-language
8b576283d89a0388f81aa980492079d1d4c7a98410c123c40afa5c84474d30a9	Sigha mwana uzoghuo kumneke mundu.	en	sc-different-language
8b8eae1847f4f16904fdd1a6fd7e10e48578b52da9d0d2183289f0dcfaa541e9	Depression is often a hugh-hush topic, and is rarely discussed.	en	grammar-or-spelling
8bfc9fcf3e53c56c83776485614a95eafae0be79f07c6e658304eb7eb3156af9	Ngera maghi ghebarika mufunyi.	en	sc-different-language
8c0ae0550ad72575c54d215ed09a1b880ea03df61bb0e48a853b623f9dc41b3f	Idime kwadeka vindo vitini.	en	sc-different-language
8c81456dab7bebe45a99e2168bc49d6a1ee48ea895e1b3db3a1a273ea64b80e3	Wazerwa ni kijijindew'iw'erika mundu wake.	en	sc-different-language
8cb56fa6fc401f2396f95424ffb93556ba4fa4d672e592631f3067b092120b5d	Ochanwa ni kidu chake.	en	sc-different-language
8d10e206b8024b0fd1c01d9ab92c492627cc95e89b14187c0231820b3d1578bf	Waw'elila angu wazerwa uwende mzaw'o.	en	sc-different-language
8d1b24dcaa241448160e7b6f153053c7fdf6d8b1ba37857fbbd0261a04b2a7c9	Kulalia mngulu kwaw'o ndokupoie.	en	sc-different-language
8d9932b2d6aeff2f44fe380f2b1b6bddc166e2cb637ed4a17dd90e905d372f60	Wadapoilwa ni kudamba zaidi.	en	sc-different-language
8e65346092a883c056c833ede7792936da84fe1bfaab0ace34b43fe83c999e36	Idimee w'andu w'aoghosha nguw'o angu iruw'a jha buka.	en	sc-different-language
8e8427c134881aab72987b2da1a37b1229475348301aad3eeaddae94ed2d4141	Choro Cheka kula na nyumbenyi.	en	sc-different-language
8f18513875d360e5e5efea42a138792647fba899688a3b6042b05a538c65ce85	Wodelaghalwa ni chia yeenda mbuw'enyi.	en	sc-different-language
8f1f865aab0cd01bfcc9fa8dce41f68f5b133569cd148862a49024e1a22a2c97	Migoma yeka mbanganye.	en	sc-different-language
8f528dd4ace0f67213f3c718c39bd647d594514368c6306276c7d1a0ebc60a8d	Mzaw'o w'ose ni w'asaw'i.	en	sc-different-language
8fa84f1de9df345af36849d0c40824f669df86792dbe28db561c866664b231f3	ქარი გიმღერის ნანასა ზღაპარს გიამბობს ჭადარი 	en	sc-different-language
8fcebff22f42833976ea0956bb3155007c41dbc6486311a4267b4227b19ddbed	Wachuria magome kumredia mundu ufuye	en	sc-different-language
8fd880a2df01165058a9c23e8beb234485a7cecbe59c6236fe5a6b7165ca1a18	Mruna ndee nio ufue.	en	sc-different-language
9018ae77721a99b6211d2a8a3306be45564a39af3939932d8470aad99f53eb80	Kwaki kwaw'ejikasa huwu?	en	sc-different-language
9022f22be33ef6afb3024ce606ebc6e71a9bb4bd6dfc8530d6d555eb9fccd58d	Jhika ituku jhipoie too.	en	sc-different-language
906ae6b99cfd394c07c49012cb56b8933e523ce1717812d643c43f67a37d9659	Kuwafikiria kwaw'eteselwa nembe ndew'ine w'utesia ghungi.	en	sc-different-language
90ecb401cf88cc54465b6c7b5935ea5568e862ab4af0178cee197bd0adb35d43	Wadalumwa ni maghegho w'oruw'o.	en	sc-different-language
9138db701c9d09c599688f732ab109ee366e665e699dd48f0a5b29c7dec48a5a	Wasigha igodoro shighadi jhikaiw'ilwa.	en	sc-different-language
913b0ec8d3afa208d5b358d8146e98349203c272b7d94d9e3bae8e137ed46976	W'eghua mabamba mawishi.	en	sc-different-language
918e5edf68d9d82edb0b105006c296e5713c625b86347f5732a4204703d377ed	Niw'ikirie kidasi chongo.	en	sc-different-language
91b78c3bd14e1c1712bc8fb2cfd6ef4b7ad915cd65f730730bcc598f45b2d4c2	W'aende w'ikabonya malagho ghawo mazima.	en	sc-different-language
927e42c21d27ac78e75a324f603da923e31b97c05cceca94a62fa1ff70649594	Mrede vadu vikate w'andu.	en	sc-different-language
927e9e502996b95e5c77430f7fcee57a22a8589d54f102f8656557f30c68d2b7	Wabwagha nikubecha chembelele..	en	sc-different-language
92bf0bfb210a506958f6e1bb3b71b019897d6c646cf5c4fef3cedb6faa95faca	Wondekiria wow'ona Maza kimbiri.	en	sc-different-language
92c3469559dcf2537131860ef35e42b46a89bd3d9c581d7a546207873071840c	Kusekelemwa ni kumredia shughuli yako.	en	sc-different-language
931b8d2e9ecf2d1096f982e2af2d8627ebf744c9d4c8aa0dc8372dcc31d24548	Kedi ndeuniichi.	en	sc-different-language
932bba81e693de82a3e8a855e1ee6c341c8082f1e200ff5e9c351f8d789a9c06	W'aw'ikia mka wake mghongo.	en	sc-different-language
935e8e8aa6d33f382564c604ee16aafcf6b7da9582fd85b8ceb69e2adffec0fc	Wabara mbande isoka jhikabarika.	en	sc-different-language
93919a64fcd30c2dd9a135b96afbd7d13f484a31be0aaa090913ac734966c3f1	Idimee hakuna kazi ringi ribonyekaa.	en	sc-different-language
93caa905ec78de86af4064f3f24f0e34914e2b76687d16bb1bd2a31f26f64384	Ulo lumbo lo singa shuu.	en	sc-different-language
94182aa53bed79afa3e658e63fa2c4f5a6df507f2f832eb4549d9d2fa2d471a7	W'andu w'amu w'eka na w'ushauri ghonoma w'ambao.	en	sc-different-language
9492fe5088b49849537380d70790f15dfffef270b6818eb65b01b636fd40cbf0	Mwana mtini wazoya kuavua.	en	sc-different-language
8a32f475da967c2426da2772a9be73171d6cda67e04ee9a7a10fe9db72d3081e	Hey, wait! You forgot something? I found your luggage!	en	grammar-or-spelling
8a32f475da967c2426da2772a9be73171d6cda67e04ee9a7a10fe9db72d3081e	Hey, wait! You forgot something? I found your luggage!	en	Multiple sentences
8a57f070aabc103d987e928c67aa814f61e0b36ce538847b901aa8647390226f	W'eghuya marashi ngenuka nicha.	en	sc-different-language
8a7ab11cf1344ce96d012697062bba5205a6fede59391d3b406e5d182af32e00	Waleghwa maw'unganga agha w'anekwa.	en	sc-different-language
8accbfe83cf117c664b1afd0002c9dd88cb266215f9a7ea4458f67a891792c6f	Madu ghake gheingilwa ni safu.	en	sc-different-language
8ae642643189db00258df909b6afbd6a1e876ae423678dbb2b53cfd35f500716	Kwaw'edafuna kii mwanidu?	en	sc-different-language
8b576283d89a0388f81aa980492079d1d4c7a98410c123c40afa5c84474d30a9	Sigha mwana uzoghuo kumneke mundu.	en	sc-different-language
8b8eae1847f4f16904fdd1a6fd7e10e48578b52da9d0d2183289f0dcfaa541e9	Depression is often a hugh-hush topic, and is rarely discussed.	en	grammar-or-spelling
8b8eae1847f4f16904fdd1a6fd7e10e48578b52da9d0d2183289f0dcfaa541e9	Depression is often a hugh-hush topic, and is rarely discussed.	en	difficult-pronounce
8bfc9fcf3e53c56c83776485614a95eafae0be79f07c6e658304eb7eb3156af9	Ngera maghi ghebarika mufunyi.	en	sc-different-language
8c0ae0550ad72575c54d215ed09a1b880ea03df61bb0e48a853b623f9dc41b3f	Idime kwadeka vindo vitini.	en	sc-different-language
8c81456dab7bebe45a99e2168bc49d6a1ee48ea895e1b3db3a1a273ea64b80e3	Wazerwa ni kijijindew'iw'erika mundu wake.	en	sc-different-language
8cb56fa6fc401f2396f95424ffb93556ba4fa4d672e592631f3067b092120b5d	Ochanwa ni kidu chake.	en	sc-different-language
8d10e206b8024b0fd1c01d9ab92c492627cc95e89b14187c0231820b3d1578bf	Waw'elila angu wazerwa uwende mzaw'o.	en	sc-different-language
8d1b24dcaa241448160e7b6f153053c7fdf6d8b1ba37857fbbd0261a04b2a7c9	Kulalia mngulu kwaw'o ndokupoie.	en	sc-different-language
8d9932b2d6aeff2f44fe380f2b1b6bddc166e2cb637ed4a17dd90e905d372f60	Wadapoilwa ni kudamba zaidi.	en	sc-different-language
8e65346092a883c056c833ede7792936da84fe1bfaab0ace34b43fe83c999e36	Idimee w'andu w'aoghosha nguw'o angu iruw'a jha buka.	en	sc-different-language
8e8427c134881aab72987b2da1a37b1229475348301aad3eeaddae94ed2d4141	Choro Cheka kula na nyumbenyi.	en	sc-different-language
8f18513875d360e5e5efea42a138792647fba899688a3b6042b05a538c65ce85	Wodelaghalwa ni chia yeenda mbuw'enyi.	en	sc-different-language
8f1f865aab0cd01bfcc9fa8dce41f68f5b133569cd148862a49024e1a22a2c97	Migoma yeka mbanganye.	en	sc-different-language
8f528dd4ace0f67213f3c718c39bd647d594514368c6306276c7d1a0ebc60a8d	Mzaw'o w'ose ni w'asaw'i.	en	sc-different-language
8fa84f1de9df345af36849d0c40824f669df86792dbe28db561c866664b231f3	ქარი გიმღერის ნანასა ზღაპარს გიამბობს ჭადარი 	en	sc-different-language
8fcebff22f42833976ea0956bb3155007c41dbc6486311a4267b4227b19ddbed	Wachuria magome kumredia mundu ufuye	en	sc-different-language
8fd880a2df01165058a9c23e8beb234485a7cecbe59c6236fe5a6b7165ca1a18	Mruna ndee nio ufue.	en	sc-different-language
9018ae77721a99b6211d2a8a3306be45564a39af3939932d8470aad99f53eb80	Kwaki kwaw'ejikasa huwu?	en	sc-different-language
9022f22be33ef6afb3024ce606ebc6e71a9bb4bd6dfc8530d6d555eb9fccd58d	Jhika ituku jhipoie too.	en	sc-different-language
906ae6b99cfd394c07c49012cb56b8933e523ce1717812d643c43f67a37d9659	Kuwafikiria kwaw'eteselwa nembe ndew'ine w'utesia ghungi.	en	sc-different-language
90ecb401cf88cc54465b6c7b5935ea5568e862ab4af0178cee197bd0adb35d43	Wadalumwa ni maghegho w'oruw'o.	en	sc-different-language
9138db701c9d09c599688f732ab109ee366e665e699dd48f0a5b29c7dec48a5a	Wasigha igodoro shighadi jhikaiw'ilwa.	en	sc-different-language
913b0ec8d3afa208d5b358d8146e98349203c272b7d94d9e3bae8e137ed46976	W'eghua mabamba mawishi.	en	sc-different-language
918e5edf68d9d82edb0b105006c296e5713c625b86347f5732a4204703d377ed	Niw'ikirie kidasi chongo.	en	sc-different-language
91b78c3bd14e1c1712bc8fb2cfd6ef4b7ad915cd65f730730bcc598f45b2d4c2	W'aende w'ikabonya malagho ghawo mazima.	en	sc-different-language
927e42c21d27ac78e75a324f603da923e31b97c05cceca94a62fa1ff70649594	Mrede vadu vikate w'andu.	en	sc-different-language
927e9e502996b95e5c77430f7fcee57a22a8589d54f102f8656557f30c68d2b7	Wabwagha nikubecha chembelele..	en	sc-different-language
92bf0bfb210a506958f6e1bb3b71b019897d6c646cf5c4fef3cedb6faa95faca	Wondekiria wow'ona Maza kimbiri.	en	sc-different-language
92c3469559dcf2537131860ef35e42b46a89bd3d9c581d7a546207873071840c	Kusekelemwa ni kumredia shughuli yako.	en	sc-different-language
931b8d2e9ecf2d1096f982e2af2d8627ebf744c9d4c8aa0dc8372dcc31d24548	Kedi ndeuniichi.	en	sc-different-language
932bba81e693de82a3e8a855e1ee6c341c8082f1e200ff5e9c351f8d789a9c06	W'aw'ikia mka wake mghongo.	en	sc-different-language
935e8e8aa6d33f382564c604ee16aafcf6b7da9582fd85b8ceb69e2adffec0fc	Wabara mbande isoka jhikabarika.	en	sc-different-language
93919a64fcd30c2dd9a135b96afbd7d13f484a31be0aaa090913ac734966c3f1	Idimee hakuna kazi ringi ribonyekaa.	en	sc-different-language
93caa905ec78de86af4064f3f24f0e34914e2b76687d16bb1bd2a31f26f64384	Ulo lumbo lo singa shuu.	en	sc-different-language
94182aa53bed79afa3e658e63fa2c4f5a6df507f2f832eb4549d9d2fa2d471a7	W'andu w'amu w'eka na w'ushauri ghonoma w'ambao.	en	sc-different-language
9492fe5088b49849537380d70790f15dfffef270b6818eb65b01b636fd40cbf0	Mwana mtini wazoya kuavua.	en	sc-different-language
94f5800e4ee591174713209328eb4c6481aeca168fcd5716808604cda1444f67	Ilagho jha Mlungu ni sa lufu.	en	sc-different-language
955671d19168549f348e7c5daf4020baa6c7c1ce056e54cd0bf63d68e3c7cad0	Sena kow'ighorie nikii chaka.	en	sc-different-language
957cbdd9e5a4e6abfb601e384f020a58c57275bfd080b97be5de6537b44ca07f	Moda ghwaw'o ghoka kula.	en	sc-different-language
9588056c9e219bfbf3e730c5254fe02d7f28ca6d80c7e97928960f8517e91626	Uhu mwana ndeune shughuli kwaw'o.	en	sc-different-language
959e6e7406d41af4000f3fef50677e9b4c80b3e001e8f2d65b795f3fa1d1c679	Wodeka ukidungumia skulu.	en	sc-different-language
95e71bafde783c823bb67b5b2c0149fa9956da9c6c50f598e46613adea5998aa	W'adanishinua w'oruw'o.	en	sc-different-language
967e7dfb9984cabd0ab391255ad8c3dd81df1abce5341d81603baaa7bf0909cc	Naw'ekunda kupoisira W'ana vindo.	en	sc-different-language
96cf83bde25ad8fa87394afea902d2f9ed79cf8c9a1f9b9dc68ceea21de00cfa	Benafsha Kamyar	en	sc-different-language
9724769dec7111accf25ee7f9f45b609206f18b5c6ecd4041a805bb7a5028fec	Kwaw'esow'eka w'ada.	en	sc-different-language
97a623e1a4db7dca2de35191706938371a604d86aabdbd30c90bb815b60950bc	Ujha mundu woka seji wonekwa magome ukite w'andu.	en	sc-different-language
97b773bdec86399dc84eaef21ba032106db37007b18d12b4179df0f85d50cb39	Lola magome kupate w'ulalo ghwako.	en	sc-different-language
97dedaaeda60999f4dad09b27f3aa1da64cbeb0838a2d48da15fb27562c4b9ae	W'edeka w'ikishinika w'afumie hao.	en	sc-different-language
9824c7528288ad67a7643cb8f3facf09b35b1288e5cb41e53b128ae5e6ea7010	W'ai w'ose w'eva w'ana w'ose shighadi.	en	sc-different-language
9834e2826b809a88da4c4988b441c3434c3683a9a08d77298175c68f1ad7a0a4	Mzaw'o w'ose ni w'achili.	en	sc-different-language
988c6986670d2ea77da0deb732073a8d631f93d167ff7428f4f80868bcb7325f	W'eka na w'uli ghwa w'aghenyi.	en	sc-different-language
997fbd627a9d997e1fb83a139cbc021275312f322ca7285ee9a83d19bfda1c0a	Oduka mbande na gada kusekevavirika.	en	sc-different-language
998ea305d8d6c58510b3fbfd7b2f68436a8b702fe791d22db0143955b6178dee	Ika ituku jhipoie too.	en	sc-different-language
999b2085875e8d796c62ba333edfa6a0a583a91fc0112ff105c2d77d566583e9	W'iw'onyere basi.	en	sc-different-language
99c65c34062db6116ffba53bbbf1f4d68300e43b11590a872ebf6ddeef979170	Mkaghusha mpaka omoni uende ukizighana.	en	sc-different-language
99fd96af5d072aee7fb7fd29c58b00b9de2761341cdb9c23ffee81d0487422a9	Waniredia w'uki chupa iw'i.	en	sc-different-language
9a9c325d64b66a44352c980715d72325927331e6b6730f7a9f858a6e2f540d79	Kuseghorie mndungi seji uko ujha mka.	en	sc-different-language
9aa1f09497d4671d413aabb793ddf9c755f0183556bbbb603674740f4d8cd4e6	Marashi ghaw'enuka kisaya.	en	sc-different-language
9ab366a59535df504322fcf3c235bc194abc9024e708d5ae94cfac70907460c1	Uhu mkeku wazidilwa idime.	en	sc-different-language
9af453bd9047406c8b92ab5aaa4ef848e02182919a72242bcd21c32d0348b829	Namneka magome ghake ukaenda.	en	sc-different-language
9c24a3fb37a59fa0ca69ef59d2b7d5fab95957bb26cdacea6d9440a96aff7735	Waw'adwa ni kuharisha	en	sc-different-language
9c364a47e9077a83d02ff0c69985c43469ce954dfe555797245f0345619c1ad8	W'aenda hao awa w'ana w'aw'o.	en	sc-different-language
9c448bc4dfdd0b0dc25c1f94411977bfa579621b02effb92b949b36293b00aa2	Dechanye na awo w'andu w'ako.	en	sc-different-language
9cc870e0465769d851240fd924ad00f177a08a159b5deae84757771cc5e1ca72	Nitesia na munyu.	en	sc-different-language
9ce26570f4b1c47e04da3bbb6d3fc7a87231cca02840c88b57cf1c6022941465	Maka ghajhoka bei kweli.	en	sc-different-language
9d35409ebe6c8eb7988628c56e1a8b38cb2949d98de464f25e160f5bcf124b13	Wadadeka vindo ve w'ikata w'eni w'ieka.	en	sc-different-language
9d41191a73bd31a2b8c01852668f9cdd4f3d9656773d75f306ef3414e65ad9bd	Maka ghapo ghose ghaiw'ilwa.	en	sc-different-language
9d9e4d49d7faf04b344b589960e9fb100755737d1a9f0c028c42cac2e7f45d84	Ukajha wadalala tayari.	en	sc-different-language
9e35fa13e29f81ba6ec7448857e80293a5a250bda608f3b160e46ca27e04550c	Madu yake yekorwa yose.	en	sc-different-language
9e5155119b03dc1286761a00e704bd5d8c64ff890dbde85074cff46ee2601810	Bora ndew'ikabana shida ingi ndeiko.	en	sc-different-language
9eacf6aa23a90d3c163254b2375884c716739aadf330834a42a63e7aa4907ff1	Walegha icho kifu si chake chingi.	en	sc-different-language
9ed2eba5539fb8dac9ef5198b37742edf622eb94e681a74722c8c2a74bf848f7	Wedeniredia vindo.	en	sc-different-language
9ed9d2d09e87882c048ad542374755b1b84046d64e5494f0f04749537938481e	Idimee daw'eenda w'itesia kukota choro.	en	sc-different-language
9f83b5587d68407b8eb1962e2b786d801d365fdff0bfb14ee12bcc60ff5170aa	Jhingi ndew'itala w'aghenyi vindo.	en	sc-different-language
a0275dd28bcd3f736fb10d4232f86c08e57a4ef9d96681407a16cf40a30fa0ff	Wadaseka kila saa.	en	sc-different-language
a03eb46c73bab62f989c841e088f6ee2d663ce42a48206834a6868ba4fdc00c6	Walemwa ni kuw'esera putu.	en	sc-different-language
94f5800e4ee591174713209328eb4c6481aeca168fcd5716808604cda1444f67	Ilagho jha Mlungu ni sa lufu.	en	sc-different-language
955671d19168549f348e7c5daf4020baa6c7c1ce056e54cd0bf63d68e3c7cad0	Sena kow'ighorie nikii chaka.	en	sc-different-language
957cbdd9e5a4e6abfb601e384f020a58c57275bfd080b97be5de6537b44ca07f	Moda ghwaw'o ghoka kula.	en	sc-different-language
9588056c9e219bfbf3e730c5254fe02d7f28ca6d80c7e97928960f8517e91626	Uhu mwana ndeune shughuli kwaw'o.	en	sc-different-language
959e6e7406d41af4000f3fef50677e9b4c80b3e001e8f2d65b795f3fa1d1c679	Wodeka ukidungumia skulu.	en	sc-different-language
95e71bafde783c823bb67b5b2c0149fa9956da9c6c50f598e46613adea5998aa	W'adanishinua w'oruw'o.	en	sc-different-language
967e7dfb9984cabd0ab391255ad8c3dd81df1abce5341d81603baaa7bf0909cc	Naw'ekunda kupoisira W'ana vindo.	en	sc-different-language
